[header]
width=40
height=30
tilewidth=16
tileheight=16

[tilesets]
tileset=../Sprites/zeldaTileset16.gif,16,16,0,0
tileset=../Sprites/tileType16.png,16,16,0,0

[layer]
type=Tile Layer 1
data=
1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,
1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,
1733,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1669,1670,1734,
2000,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,2000,
2000,2000,2000,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,1733,1734,2000,2000,2000,
2000,2000,2000,2000,2000,2,2000,1733,2000,1,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1733,1734,2000,2000,2000,1,2000,1733,1734,1733,1734,1733,1734,2000,2000,2000,2000,2000,1,2000,
2000,2000,1,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1733,1734,2000,2000,2000,2000,2000,2000,2000,2000,2000,
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,2000,2000,2000,2000,2000,2000,
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,2000,2000,2000,2000,2000,2000,2000,2000,
2000,2000,2000,2000,2000,2000,1,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1,2000,2000,2,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1,2000,2000,2000,
65,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,
1415,1415,1480,2000,2,2000,2000,2000,2000,1479,1416,1480,2000,2000,2,1479,1416,1416,1416,1416,1416,1416,1416,1416,1416,1480,2000,2,2000,2000,2000,2,65,1479,1416,1416,1416,1416,1415,1416,
1486,652,1544,1480,2000,2000,65,2000,1479,1543,651,1544,1415,1416,1415,1543,651,652,651,652,651,652,651,652,651,1544,1480,2000,65,2000,65,2000,1479,1543,651,652,651,652,651,1487,
648,651,652,1544,1416,1415,1416,1415,1543,651,652,651,652,651,652,651,652,651,652,651,652,651,652,651,652,652,1544,1416,1416,1416,1415,1416,1543,651,652,651,652,651,652,653,
712,713,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,714,715,716,717,
776,777,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,778,779,780,781,
840,841,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,842,843,844,845,
2000,905,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,906,907,908,2000,
2000,969,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,970,971,972,2000,
949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,
1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,
949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,
1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,
949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,
1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,
949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,
1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,
949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,949,950,
1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014,1013,1014

[layer]
type=Tile Type
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

